htid	HTRecord	WWEnd ID	ISFDB ID	Title	Author	Year
mdp.39015066740997	5388994	3213	194272	The Ladies of Grace Adieu and Other Stories	Susanna Clarke	2006
uva.x030149776	5388994	3213	194272	The Ladies of Grace Adieu and Other Stories	Susanna Clarke	2006
mdp.39015066133060	1021397	3214	1261337	The Metamorphosis	Franz Kafka	1915
miun.apf5345.0001.001	2707496	3214	1261337	The Metamorphosis	Franz Kafka	1915
uc1.32106002236013	8326088	3214	1261337	The Metamorphosis	Franz Kafka	1915
inu.39000003571887	6059523	3216	37631	Expedition to Earth	Arthur C. Clarke	1953
mdp.39015018624778	628323	3216	37631	Expedition to Earth	Arthur C. Clarke	1953
uva.x000338566	628323	3216	37631	Expedition to Earth	Arthur C. Clarke	1953
pst.000014940132	12276288	3218	2361	Bill, the Galactic Hero	Harry Harrison	1965
ppt.ssfcbz201808000128	102699386	3253	3043	Junkyard Planet	H. Beam Piper	1963
mdp.39015015203865	22465	3254	3044	Space Viking	H. Beam Piper	1963
mdp.39015014367190	20391	3257	3049	Lord Kalvan of Otherwhen	H. Beam Piper	1965
mdp.39015006577806	434646	3258	26689	The Green Hills Of Earth	Robert A. Heinlein	1951
pst.000032609622	9815442	3258	26689	The Green Hills Of Earth	Robert A. Heinlein	1951
mdp.39015062083947	1031359	3259	30701	Space Cadet	Robert A. Heinlein	1948
mdp.39015040992052	3154152	3265	6890	Foundation's Fear	Gregory Benford	1997
mdp.39015066731327	5283336	3288	638677	The Once and Future King	T. H. White	1958
pst.000055775182	7025729	3288	638677	The Once and Future King	T. H. White	1958
pst.000061659421	9814082	3288	638677	The Once and Future King	T. H. White	1958
mdp.39015020712421	12756	3293	766	Carrie	Stephen King	1974
pst.000023498051	7050294	3293	766	Carrie	Stephen King	1974
pst.000025079999	9441620	3293	766	Carrie	Stephen King	1974
mdp.39015000691652	1030085	3294	38861	Welcome to the Monkey House	Kurt Vonnegut, Jr.	1968
mdp.39076001544720	1534709	3294	38861	Welcome to the Monkey House	Kurt Vonnegut, Jr.	1968
mdp.49015002673169	4540944	3295	7350	Shade's Children	Garth Nix	1997
pst.000058048559	7031552	3296	6129	Sixth Column	Robert A. Heinlein	1949
mdp.39076002442783	9923152	3297	8238	The Giver	Lois Lowry	1993
pst.000059005964	9813985	3297	8238	The Giver	Lois Lowry	1993
mdp.39015019851974	2456395	3304	14260	Bluesong	Sydney J. Van Scyoc	1983
mdp.39015040105747	391794	3314	9284	The Princess Bride	William Goldman	1973
pst.000048953702	7063833	3314	9284	The Princess Bride	William Goldman	1973
pst.000049194234	7063833	3314	9284	The Princess Bride	William Goldman	1973
uc1.$b404039	7106843	3314	9284	The Princess Bride	William Goldman	1973
uc1.32106012026214	7106843	3314	9284	The Princess Bride	William Goldman	1973
mdp.39015027480519	3346291	3315	884	Watchmen	Dave Gibbons & Alan Moore	1987
mdp.39015058747570	5104941	3315	884	Watchmen	Dave Gibbons & Alan Moore	1987
mdp.39015020735745	657280	3317	882	Watership Down	Richard Adams	1972
uc1.32106017666675	7144381	3317	882	Watership Down	Richard Adams	1972
mdp.39015038888775	375198	3319	2199	Contact	Carl Sagan	1985
mdp.39015018601388	359833	3320	7924	The Last Unicorn	Peter S. Beagle	1968
mdp.39015009382261	1026132	3326	8246	The Crystal Cave	Mary Stewart	1970
pst.000032219715	7063449	3326	8246	The Crystal Cave	Mary Stewart	1970
txu.059173017251280	101031821	3327	186899	Outlander	Diana Gabaldon	1991
uva.x030102131	101031821	3327	186899	Outlander	Diana Gabaldon	1991
inu.30000039132257	7592407	3350	4662	Solar Lottery	Philip K. Dick	1955
mdp.39015013527448	721943	3350	4662	Solar Lottery	Philip K. Dick	1955
uc1.32106018249075	7144194	3350	4662	Solar Lottery	Philip K. Dick	1955
mdp.39015040127014	300906	3352	1644	The Last Enchantment	Mary Stewart	1979
pst.000031736572	7061982	3352	1644	The Last Enchantment	Mary Stewart	1979
uc1.32106018921079	7142990	3355	23052	Lost in a Good Book	Jasper Fforde	2002
uva.x004684659	102031927	3356	152597	The Well of Lost Plots	Jasper Fforde	2003
uc1.32106017797157	8322138	3357	178983	Something Rotten	Jasper Fforde	2004
uva.x030102120	102053148	3360	7131	Dragonfly in Amber	Diana Gabaldon	1992
mdp.39015054016459	3141870	3362	5785	Drums of Autumn	Diana Gabaldon	1996
mdp.39015053183201	3578311	3363	21033	The Fiery Cross	Diana Gabaldon	2001
mdp.39015062594760	5083014	3364	186267	A Breath of Snow and Ashes	Diana Gabaldon	2005
inu.30000035590144	7592409	3370	9367	Eye in the Sky	Philip K. Dick	1957
mdp.39015056891248	4328034	3370	9367	Eye in the Sky	Philip K. Dick	1957
pst.000068121075	9813940	3370	9367	Eye in the Sky	Philip K. Dick	1957
uc1.32106016749274	7137074	3370	9367	Eye in the Sky	Philip K. Dick	1957
uc1.b4975732	3512929	3374	17462	The Invaders Plan	L. Ron Hubbard	1985
pst.000046969507	12276296	3375	17469	The Enemy Within	L. Ron Hubbard	1986
pst.000053892157	7053109	3390	1126	Star of Gypsies	Robert Silverberg	1986
mdp.39015002985169	255705	3392	2915	The Man Who Fell to Earth	Walter Tevis	1963
uc1.32106018824943	7147428	3392	2915	The Man Who Fell to Earth	Walter Tevis	1963
mdp.39015062109072	3619268	3393	2107	Dirk Gently's Holistic Detective Agency	Douglas Adams	1987
pst.000019832128	9423926	3393	2107	Dirk Gently's Holistic Detective Agency	Douglas Adams	1987
mdp.39015058012215	3619307	3394	1622	The Long Dark Tea-Time of the Soul	Douglas Adams	1988
uc1.32106016476571	7109023	3394	1622	The Long Dark Tea-Time of the Soul	Douglas Adams	1988
mdp.39015020690858	395534	3395	6349	The Andromeda Strain	Michael Crichton	1969
mdp.39015020821883	1418094	3395	6349	The Andromeda Strain	Michael Crichton	1969
mdp.39015035321051	2506874	3396	1678	Jurassic Park	Michael Crichton	1990
pst.000043365319	7062131	3396	1678	Jurassic Park	Michael Crichton	1990
mdp.39015066047674	3006347	3397	364	The Lost World	Michael Crichton	1995
mdp.39015054065951	4061937	3399	24545	Timeline	Michael Crichton	1999
pst.000053470362	7049804	3399	24545	Timeline	Michael Crichton	1999
mdp.39015019169294	783460	3406	7778	The Swords of Lankhmar	Fritz Leiber	1968
mdp.39015005888113	204496	3419	2253	Destination: Void	Frank Herbert	1966
mdp.39015054063113	256596	3420	2254	The Jesus Incident	Frank Herbert & Bill Ransom	1979
uc1.32106018321072	7105775	3422	2256	The Ascension Factor	Frank Herbert & Bill Ransom	1988
mdp.39015010299744	120090	3423	2257	Whipping Star	Frank Herbert	1970
mdp.39015008278221	204487	3424	2258	The Dosadi Experiment	Frank Herbert	1977
uc1.32106007992263	7114154	3424	2258	The Dosadi Experiment	Frank Herbert	1977
mdp.39015020677442	868132	3425	36850	Burning Chrome	William Gibson	1986
uc1.32106018786902	7136302	3425	36850	Burning Chrome	William Gibson	1986
mdp.39015034521867	3022024	3426	9628	Echo Round His Bones	Thomas M. Disch	1967
mdp.39015059964570	3868256	3429	36910	The Compleat Traveller in Black	John Brunner	1982
coo.31924012972422	5645939	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
hvd.32044019175801	666814	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
mdp.39015010763251	666814	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
mdp.39015026917578	3928554	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
mdp.39015030727039	666836	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
mdp.39015030727047	666845	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
mdp.39015037053538	102804180	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
nyp.33433074943220	8664359	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
nyp.33433112072578	666814	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
pst.000005348527	12361145	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
pst.000029572243	7063848	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
uc1.b3582839	10119166	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
uc1.b3810631	666824	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
uc2.ark:/13960/t4wh2pv9q	10119166	3432	450311	The Inheritors	Joseph Conrad & Ford Madox Ford	1901
mdp.39015008186580	1197455	3434	909828	The Best Tales of Hoffmann	E. T. A. Hoffmann	1967
mdp.39015035739864	1197455	3434	909828	The Best Tales of Hoffmann	E. T. A. Hoffmann	1967
mdp.39015056248050	4299984	3443	9602	The Man Who Japed	Philip K. Dick	1956
pst.000021812668	12257003	3451	1434	Orbital Decay	Allen Steele	1989
osu.32435053572764	6832626	3455	3350	The World Jones Made	Philip K. Dick	1956
mdp.49015000999103	4482594	3461	320481	At the Mountains of Madness and Other Novels	H. P. Lovecraft	1964
uc1.b3184669	10041354	3461	320481	At the Mountains of Madness and Other Novels	H. P. Lovecraft	1964
uva.x004638232	101973571	3461	320481	At the Mountains of Madness and Other Novels	H. P. Lovecraft	1964
mdp.39015073818547	5912792	3465	34634	The Horror in the Museum and Other Revisions	H. P. Lovecraft	1970
mdp.39015005899052	1424979	3467	4609	Star Trek 1	James Blish	1967
uva.x001558268	101889583	3469	4611	Star Trek 3	James Blish	1969
uva.x001505690	101887940	3470	4612	Star Trek 4	James Blish	1971
uva.x001503140	101887941	3471	4613	Star Trek 5	James Blish	1972
uva.x001560068	101891043	3473	4615	Star Trek 7	James Blish	1972
uva.x030203493	102053725	3488	224001	Acacia: The War with the Mein	David Anthony Durham	2007
mdp.39015062547180	5071276	3491	9605	Dr. Futurity	Philip K. Dick	1960
mdp.49015002699933	4579056	3492	37900	Best Ghost Stories of Algernon Blackwood	Algernon Blackwood	1974
mdp.39015034284961	2992639	3494	3584	The Between	Tananarive Due	1995
uc1.32106005299877	7117618	3495	27985	The Dark Country	Dennis Etchison	1982
mdp.39015042571235	4111725	3498	805393	The Lottery and Other Stories	Shirley Jackson	1949
inu.32000007494240	6059394	3499	801585	The Collected Ghost Stories of M. R. James	M. R. James	1931
uc1.32106001991196	6059394	3499	801585	The Collected Ghost Stories of M. R. James	M. R. James	1931
mdp.39015043113250	1028797	3501	38105	The Dunwich Horror and Others	H. P. Lovecraft	1963
mdp.49015003393791	4467435	3501	38105	The Dunwich Horror and Others	H. P. Lovecraft	1963
mdp.39015005677706	740015	3503	2203	Conjure Wife	Fritz Leiber	1943
osu.32435059733857	100825223	3503	2203	Conjure Wife	Fritz Leiber	1943
mdp.39015056848560	4338454	3504	8720	Rosemary's Baby	Ira Levin	1967
mdp.39015026931066	183890	3506	1229211	Lovers Living, Lovers Dead	Richard Lortz	1977
inu.30000026037808	7587796	3507	1207	Sineater	Elizabeth Massie	1992
uc1.32106009789287	7109347	3513	N/A	Sacrifice	Andrew Vachss	1991
ien.35556007112030	11922493	3514	99	The Hill of Dreams	Arthur Machen	1907
inu.32000009070048	1020406	3514	99	The Hill of Dreams	Arthur Machen	1907
mdp.39015067063423	1025528	3514	99	The Hill of Dreams	Arthur Machen	1907
uc1.31822025098302	7666333	3514	99	The Hill of Dreams	Arthur Machen	1907
uc1.32106019239463	7123448	3514	99	The Hill of Dreams	Arthur Machen	1907
uc1.b4102115	6154913	3514	99	The Hill of Dreams	Arthur Machen	1907
uc2.ark:/13960/t05x2602v	1020406	3514	99	The Hill of Dreams	Arthur Machen	1907
uc2.ark:/13960/t2b856c8c	7666333	3514	99	The Hill of Dreams	Arthur Machen	1907
uc2.ark:/13960/t6639p95g	7701225	3514	99	The Hill of Dreams	Arthur Machen	1907
mdp.39015015225645	1815049	3518	947	Unassigned Territory	Kem Nunn	1987
uc1.32106007897520	7105611	3518	947	Unassigned Territory	Kem Nunn	1987
mdp.39015040081708	1548687	3522	1882	Geek Love	Katherine Dunn	1989
uva.x001633095	101901043	3524	802	The Wolf's Hour	Robert R. McCammon	1989
mdp.39015034520448	3022101	3529	1596	The M.D.: A Horror Story	Thomas M. Disch	1991
mdp.39015031761680	3009121	3540	6238	Zombie	Joyce Carol Oates	1995
pst.000066613473	12273601	3540	6238	Zombie	Joyce Carol Oates	1995
mdp.39076002456528	9928396	3544	26690	The Green Mile	Stephen King	1996
mdp.49015002591056	4581479	3544	26690	The Green Mile	Stephen King	1996
uc1.32106014603705	7134873	3545	6511	Crota	Owl Goingback	1996
uc1.32106015562330	7137827	3547	8160	Children of the Dusk	Janet Berliner & George Guthridge	1997
mdp.39015047873354	3475401	3549	9869	My Soul to Keep	Tananarive Due	1997
mdp.39015039923340	3962704	3551	1128985	Fear Nothing	Dean R. Koontz	1997
mdp.39015054016384	4039417	3554	N/A	Hannibal	Thomas Harris	1999
mdp.39015059159205	4737527	3566	9606	Vulcan's Hammer	Philip K. Dick	1960
mdp.49015002554922	4579354	3568	21636	The Traveling Vampire Show	Richard Laymon	2000
mdp.39015053042480	4204520	3572	22035	Black House	Stephen King & Peter Straub	2001
mdp.49015002940857	4711260	3572	22035	Black House	Stephen King & Peter Straub	2001
mdp.39015055831070	4282280	3575	22280	From a Buick 8	Stephen King	2002
mdp.39076002663594	9930500	3577	33307	The Lovely Bones	Alice Sebold	2002
mdp.39015066046395	4282648	3578	33306	Lullaby	Chuck Palahniuk	2002
mdp.39015059286198	4945984	3582	156552	In The Night Room	Peter Straub	2004
uc1.32106017872059	4945984	3582	156552	In The Night Room	Peter Straub	2004
uva.x004943050	102040193	3585	857418	Creepers	David Morrell	2005
mdp.39015073669205	5665413	3596	776229	Duma Key	Stephen King	2008
mdp.39015034642796	166771	3606	2504	The Cosmic Puppets	Philip K. Dick	1957
pst.000053260253	7050916	3606	2504	The Cosmic Puppets	Philip K. Dick	1957
mdp.49015000565706	4438663	3612	13569	Dandelion Wine	Ray Bradbury	1957
uva.x000174628	102047609	3613	866	What Mad Universe	Fredric Brown	1949
mdp.39015008864640	730105	3614	11826	The Dragon Masters	Jack Vance	1962
pst.000012778782	12276382	3614	11826	The Dragon Masters	Jack Vance	1962
aeu.ark:/13960/t9m344c1g	100294211	3615	16739	Before Adam	Jack London	1906
chi.11942335	100862309	3615	16739	Before Adam	Jack London	1906
coo.31924021763499	630217	3615	16739	Before Adam	Jack London	1906
hvd.hn2p3w	100481961	3615	16739	Before Adam	Jack London	1906
hvd.hn2p3y	100481573	3615	16739	Before Adam	Jack London	1906
hvd.hn2p3z	100481564	3615	16739	Before Adam	Jack London	1906
hvd.hwknf2	100541684	3615	16739	Before Adam	Jack London	1906
hvd.hx2ymy	100481573	3615	16739	Before Adam	Jack London	1906
hvd.hxkmpa	100541684	3615	16739	Before Adam	Jack London	1906
mdp.39015035320350	630217	3615	16739	Before Adam	Jack London	1906
mdp.49015000415720	4423530	3615	16739	Before Adam	Jack London	1906
msu.31293026191365	100883246	3615	16739	Before Adam	Jack London	1906
osu.32435018231761	100218752	3615	16739	Before Adam	Jack London	1906
pst.000000670586	100003180	3615	16739	Before Adam	Jack London	1906
uc1.b3595161	630217	3615	16739	Before Adam	Jack London	1906
uc2.ark:/13960/fk3513v24b	630217	3615	16739	Before Adam	Jack London	1906
uc2.ark:/13960/t1hh6cg5d	7665931	3615	16739	Before Adam	Jack London	1906
uc2.ark:/13960/t3028rr7p	102286893	3615	16739	Before Adam	Jack London	1906
uc2.ark:/13960/t87h1g288	630217	3615	16739	Before Adam	Jack London	1906
uc2.ark:/13960/t9b56dx1x	100541684	3615	16739	Before Adam	Jack London	1906
umn.31951002066762h	12517165	3615	16739	Before Adam	Jack London	1906
uva.x030580544	9776282	3615	16739	Before Adam	Jack London	1906
coo.31924022307601	11406323	3616	64	Tarzan of the Apes	Edgar Rice Burroughs	1912
mdp.39015060799502	5076203	3616	64	Tarzan of the Apes	Edgar Rice Burroughs	1912
osu.32435018294363	100586097	3616	64	Tarzan of the Apes	Edgar Rice Burroughs	1912
uc1.b5614386	100431859	3616	64	Tarzan of the Apes	Edgar Rice Burroughs	1912
uc2.ark:/13960/t0zp3w23m	100431859	3616	64	Tarzan of the Apes	Edgar Rice Burroughs	1912
mdp.49015000722406	4454531	3619	11539	Kampus	James E. Gunn	1977
ppt.ssfcbz201710000386	4454531	3619	11539	Kampus	James E. Gunn	1977
mdp.39015073980446	5619712	3621	4974	Macrolife	George Zebrowski	1979
uc1.b4951776	9493551	3621	4974	Macrolife	George Zebrowski	1979
pst.000000274135	7491885	3622	5623	Mortal Gods	Jonathan Fast	1978
mdp.39015031772513	22464	3624	1892	Fury	Henry Kuttner & C. L. Moore	1950
pst.000018715736	12275355	3624	1892	Fury	Henry Kuttner & C. L. Moore	1950
uva.x000285753	102062999	3624	1892	Fury	Henry Kuttner & C. L. Moore	1950
mdp.39015038917392	1244280	3625	24650	Cyperiada	Stanisław Lem	1965
pst.000061659087	9814272	3625	24650	Cyperiada	Stanisław Lem	1965
uc1.32106016094416	7143093	3625	24650	Cyperiada	Stanisław Lem	1965
mdp.39015050743445	4174542	3626	16333	The Moon Pool	A. Merritt	1919
nyp.33433074901772	8667423	3626	16333	The Moon Pool	A. Merritt	1919
uc1.31158002048287	7667111	3626	16333	The Moon Pool	A. Merritt	1919
uc2.ark:/13960/t4sj1b32c	7667111	3626	16333	The Moon Pool	A. Merritt	1919
mdp.39015041879738	329668	3627	3239	Rogue Queen	L. Sprague de Camp	1951
mdp.39015062522423	5116114	3641	171524	Peeps	Scott Westerfeld	2005
mdp.39015062522381	5116095	3644	172869	Magic or Madness	Justine Larbalestier	2005
pst.000058961124	12262486	3647	170336	Mister Boots	Carol Emshwiller	2005
mdp.39015059249964	4955399	3650	156498	The Blue Girl	Charles de Lint	2004
mdp.39015056822938	4361278	3653	168733	A Stir of Bones	Nina Kiriki Hoffman	2003
pst.000054725690	7062806	3654	23791	Coraline	Neil Gaiman	2002
mdp.39015062521797	5116113	3658	172854	Uglies	Scott Westerfeld	2005
mdp.39015010714775	383187	3666	487	Deep Wizardry	Diane Duane	1985
pst.000050238705	7496766	3669	22032	The Wizard's Dilemma	Diane Duane	2001
mdp.39015010296195	205614	3676	8287	The Devil in a Forest	Gene Wolfe	1976
uc1.b4973189	9502356	3677	2271	Castleview	Gene Wolfe	1990
mdp.49015002379759	4453196	3688	764	The Eyes of the Dragon	Stephen King	1985
mdp.39015008460738	783202	3693	37199	The Book of Lost Tales: Part II	Christopher Tolkien & J. R. R. Tolkien	1984
uc1.32106007781047	8322662	3695	31699	The Shaping of Middle-Earth	Christopher Tolkien & J. R. R. Tolkien	1986
uc1.32106019128898	7106780	3697	37203	The Return of the Shadow	Christopher Tolkien & J. R. R. Tolkien	1988
mdp.39015028417452	2579774	3700	37206	Sauron Defeated	Christopher Tolkien & J. R. R. Tolkien	1992
pst.000025994629	7048340	3704	32738	Unfinished Tales of Numenor and Middle-Earth	J. R. R. Tolkien	1980
pst.000047493650	7095669	3704	32738	Unfinished Tales of Numenor and Middle-Earth	J. R. R. Tolkien	1980
ppt.ssfcbz201710000366	102699427	3705	9505	We Can Build You	Philip K. Dick	1972
pst.000013229559	7056918	3705	9505	We Can Build You	Philip K. Dick	1972
mdp.39015056297495	4334866	3706	33232	Feed	M. T. Anderson	2002
pst.000014486920	1028642	3709	957	Tunnel in the Sky	Robert A. Heinlein	1955
mdp.39015010749433	208881	3710	6101	The Star Beast	Robert A. Heinlein	1954
mdp.39015015764106	1113165	3712	1328	Red Planet	Robert A. Heinlein	1949
uc1.31210002423919	101711758	3712	1328	Red Planet	Robert A. Heinlein	1949
uc1.32106009743425	7108921	3712	1328	Red Planet	Robert A. Heinlein	1949
mdp.39015006577798	205192	3713	6100	Podkayne of Mars	Robert A. Heinlein	1963
mdp.49015002827773	4544828	3713	6100	Podkayne of Mars	Robert A. Heinlein	1963
uva.x000242125	1028587	3713	6100	Podkayne of Mars	Robert A. Heinlein	1963
uc1.b4098574	6153424	3716	2499	The Stars are Ours!	Andre Norton	1954
uva.x000180562	101866147	3717	2946	Star Guard	Andre Norton	1955
mdp.39015005615920	242868	3719	15174	Earthseed	Pamela Sargent	1983
